62 1891
26 37 0.903434229687
26 38 0.943395609067
26 39 0.829400275592
26 40 0.829077484681
26 41 1.01469989969
26 42 0.837820916878
26 43 0.826270450824
26 44 1.01138672358
26 45 0.914535823936
26 46 0.881490562775
26 47 0.857152364024
26 48 0.803246153384
26 49 0.963457610751
26 50 0.900618373892
26 51 0.803167831995
26 52 0.809898554351
26 53 0.831515591091
26 54 0.832596059355
26 55 0.96753685517
26 56 0.992348763359
26 57 0.99254406349
26 58 0.829137149294
26 59 0.818849228227
26 60 0.940892421902
26 61 0.910654528878
27 28 0.943857341357
27 29 1.03178830546
27 30 1.0805154556
27 31 1.05426610403
27 32 1.15921249296
27 33 1.01150899477
27 34 0.898344500752
27 35 1.02640328966
27 36 0.961195350675
27 37 0.913323924312
27 38 0.99550392604
27 39 0.857854742346
27 40 0.861071961845
27 41 1.09911032274
27 42 0.837065453822
27 43 0.820657113021
27 44 1.02699232401
27 45 0.929883528223
27 46 1.06753549363
27 47 0.841829123249
27 48 0.825711442295
27 49 1.08379548053
27 50 1.13386042026
27 51 0.780175657677
27 52 0.79761182642
27 53 0.824324256207
27 54 0.837948853031
27 55 0.98061086569
27 56 1.10650522893
27 57 1.01379834398
27 58 0.927664934555
27 59 0.774839551405
27 60 0.980667691112
27 61 0.98632227797
28 29 0.906327009994
28 30 0.925558525106
28 31 0.861924338819
28 32 0.942239064662
28 33 0.890197818307
28 34 0.852407813246
28 35 0.942066086439
28 36 0.907762280002
28 37 0.831357881098
28 38 0.964798001576
28 39 0.81464589954
28 40 0.824128002024
28 41 0.911389384005
28 42 0.808868939817
28 43 0.78260284807
28 44 0.874381465993
28 45 0.845166710224
28 46 0.884781647272
28 47 0.8063607604
28 48 0.784885596041
28 49 0.932867146436
28 50 0.883484669648
28 51 0.758880523536
28 52 0.772912721252
28 53 0.81138247487
28 54 0.821058354385
28 55 0.949291474
28 56 0.932252006617
28 57 0.948119750108
28 58 0.852829438432
28 59 0.809899571421
28 60 0.900064272367
28 61 0.918349780773
29 30 1.01503258462
29 31 0.919522059509
29 32 1.17282875197
29 33 0.993246532118
29 34 0.870141851065
29 35 0.976931281534
29 36 0.937828425734
29 37 0.950862866923
29 38 0.940276784138
29 39 0.856614661837
29 40 0.891586384228
29 41 1.08558898504
29 42 0.880391242229
29 43 0.872202376397
29 44 0.933797896222
29 45 0.902112052868
29 46 0.943253776381
29 47 0.877867983345
29 48 0.819546150248
29 49 1.02818133424
29 50 0.939902064506
29 51 0.797267218656
29 52 0.775951430761
29 53 0.815091339827
29 54 0.778577449973
29 55 1.00084294417
29 56 1.15981007143
29 57 0.995190373174
29 58 0.868770048788
29 59 0.802558288698
29 60 0.894371441705
29 61 0.913676638077
30 31 0.946916956703
30 32 1.10326568557
30 33 0.947994312256
30 34 0.941750211406
30 35 0.992168039665
30 36 0.945007617304
30 37 0.966485433832
30 38 1.03080548129
30 39 0.904265689983
30 40 0.90677034161
30 41 1.18990285206
30 42 0.91828649427
30 43 0.859599933236
30 44 0.981737101732
30 45 0.930190930784
30 46 0.988441989385
30 47 0.899539200666
30 48 0.882866257278
30 49 1.05788718174
30 50 1.06248860494
30 51 0.802680108613
30 52 0.787062807438
30 53 0.920779753129
30 54 0.836525244376
30 55 1.0641026009
30 56 1.04498103564
30 57 1.06132280357
30 58 0.893337740921
30 59 0.838765025601
30 60 0.95440980236
30 61 0.953074332445
31 32 0.988852322382
31 33 0.906652719633
31 34 0.825851415986
31 35 0.928003581936
31 36 0.8741127324
31 37 0.855988194621
31 38 0.894723960242
31 39 0.797027107315
31 40 0.817984600523
31 41 0.948361729989
31 42 0.780979920819
31 43 0.799663764912
31 44 0.936446356323
31 45 0.844579870886
31 46 1.09635923155
31 47 0.804077905343
31 48 0.777412749092
31 49 0.951231879673
31 50 1.3812241011
31 51 0.740782982798
31 52 0.769420097676
31 53 0.816133268387
31 54 0.794823829163
31 55 0.871104000069
31 56 0.907239615726
31 57 0.899090665881
31 58 0.952776412913
31 59 0.733263049101
31 60 0.84362054315
31 61 0.892819656967
32 33 1.05322462821
32 34 0.90356534206
32 35 1.09752200558
32 36 1.02601055763
32 37 1.00324260056
32 38 1.02906359671
32 39 0.895402396044
32 40 0.877606025732
32 41 1.26323101571
32 42 0.905130428121
32 43 0.878494025823
32 44 1.07972705618
32 45 0.942272334043
32 46 1.00559919623
32 47 0.905426026933
32 48 0.872300887247
32 49 1.19647228689
32 50 1.03850529168
32 51 0.819345380747
32 52 0.782481172586
32 53 0.883259827975
32 54 0.868802715396
32 55 1.13601816504
32 56 1.36910512485
32 57 1.13934838814
32 58 0.931201395391
32 59 0.839687171224
32 60 0.986453038819
32 61 0.960577550245
33 34 0.864787033008
33 35 0.964153432342
33 36 0.914255018685
33 37 0.883272392699
33 38 0.911138619979
33 39 0.813084325026
33 40 0.82020450688
33 41 1.00095063757
33 42 0.818467008948
33 43 0.807903772413
33 44 0.889861568429
33 45 0.905671755687
33 46 0.891565677047
33 47 0.818828675237
33 48 0.801120141095
33 49 0.984543369526
33 50 0.934774977583
33 51 0.768477259963
33 52 0.786258321915
33 53 0.825348386861
33 54 0.858176651471
33 55 0.965529730468
33 56 1.01015288727
33 57 0.962965696692
33 58 0.838112523423
33 59 0.768806502535
33 60 0.876288829928
33 61 0.942593065195
34 35 0.877350730529
34 36 0.853938002883
34 37 0.870947452389
34 38 0.873315563066
34 39 0.846206456435
34 40 0.873101689996
34 41 0.934089160144
34 42 0.841112646634
34 43 0.797424624588
34 44 0.869471764048
34 45 0.943660961408
34 46 0.860357492524
34 47 0.81876594777
34 48 0.801325235713
34 49 0.887823734196
34 50 0.876128996963
34 51 0.763946649139
34 52 0.766943899048
34 53 0.833569530772
34 54 0.813676903315
34 55 0.885587870671
34 56 0.914259779555
34 57 0.88218871784
34 58 0.816876888436
34 59 0.79038067004
34 60 0.81850394783
34 61 0.883767625017
35 36 0.963945945814
35 37 0.959821692906
35 38 0.943641909169
35 39 0.899075880878
35 40 0.879025466188
35 41 1.03607295591
35 42 0.917416696325
35 43 0.86050272486
35 44 0.952470438436
35 45 0.901903179851
35 46 0.932071277949
35 47 0.885459506658
35 48 0.892180208817
35 49 1.00734536423
35 50 0.965943999593
35 51 0.836289632969
35 52 0.7973487967
35 53 0.881430504023
35 54 0.845218631745
35 55 0.988654418189
35 56 1.04015305656
35 57 1.02051359985
35 58 0.88153825269
35 59 0.822551458192
35 60 0.94024321442
35 61 0.93243895972
36 37 0.901601796782
36 38 0.954033930602
36 39 0.881858468556
36 40 0.858730241205
36 41 1.02578663685
36 42 0.869111153605
36 43 0.831214143105
36 44 0.913961318916
36 45 0.900634225234
36 46 0.898255107477
36 47 0.848772977725
36 48 0.838260605362
36 49 0.978330038046
36 50 0.909195213985
36 51 0.814383038418
36 52 0.773904148154
36 53 0.851551404235
36 54 0.814979777989
36 55 0.943495677774
36 56 1.01045338305
36 57 0.955275792898
36 58 0.904384027529
36 59 0.79797814918
36 60 1.01858163161
36 61 0.920338121565
37 38 0.907809299134
37 39 0.9487367733
37 40 0.898625282093
37 41 1.04512930515
37 42 0.97732632713
37 43 0.962428792009
37 44 0.886836416346
37 45 0.866975642622
37 46 0.88585307858
37 47 0.992885476585
37 48 0.96942916722
37 49 0.886272488106
37 50 0.887685926168
37 51 0.870465965793
37 52 0.753605648504
37 53 0.935053288646
37 54 0.817122449986
37 55 0.991506481006
37 56 0.988647788533
37 57 1.01343462803
37 58 0.828361712904
37 59 0.886595738831
37 60 0.864559056274
37 61 0.864064970081
38 39 0.859428126482
38 40 0.832366711547
38 41 0.996361452504
38 42 0.841854604007
38 43 0.845482328041
38 44 0.904529207416
38 45 0.927690450748
38 46 0.927872310657
38 47 0.860785833153
38 48 0.822882103499
38 49 0.941303717237
38 50 0.934089766336
38 51 0.796113109936
38 52 0.788932041891
38 53 0.867589962226
38 54 0.825469937761
38 55 1.17795163759
38 56 0.977518773043
38 57 1.22018339344
38 58 0.861007511732
38 59 0.810864440733
38 60 0.953269485548
38 61 0.938449215952
39 40 0.910758192649
39 41 0.912535141345
39 42 0.999413105744
39 43 0.839957846859
39 44 0.837793552165
39 45 0.827966172405
39 46 0.836860500032
39 47 1.06251044985
39 48 0.961719295492
39 49 0.838106239758
39 50 0.842527596055
39 51 0.881044966593
39 52 0.748065575063
39 53 0.906586703231
39 54 0.79292827367
39 55 0.883268602568
39 56 0.901439013097
39 57 0.902228878877
39 58 0.841015829495
39 59 0.866793775278
39 60 0.849566635377
39 61 0.832912648572
40 41 0.900170733916
40 42 0.913475524381
40 43 0.843395144135
40 44 0.868799488403
40 45 0.836381774276
40 46 0.865660890751
40 47 0.850050936751
40 48 0.856798147621
40 49 0.845085758307
40 50 0.842649447875
40 51 0.819977529776
40 52 0.763055651123
40 53 0.851163835458
40 54 0.788329739694
40 55 0.865732378726
40 56 0.86700134546
40 57 0.870864258659
40 58 0.848767367048
40 59 0.83041522151
40 60 0.855399370576
40 61 0.836544786896
41 42 0.922838791946
41 43 0.895109207687
41 44 1.00799314548
41 45 0.997463470589
41 46 0.95961879071
41 47 0.92129553693
41 48 0.906249117605
41 49 1.14322666916
41 50 1.01294652993
41 51 0.820844828754
41 52 0.791082522927
41 53 0.924413409371
41 54 0.844087108617
41 55 1.07451844687
41 56 1.21322636541
41 57 1.06555518873
41 58 0.898176566902
41 59 0.837389863641
41 60 0.972078712325
41 61 1.00264384033
42 43 0.853742963038
42 44 0.86515896241
42 45 0.846674698317
42 46 0.83205619713
42 47 0.949641615127
42 48 0.959288883149
42 49 0.83609777221
42 50 0.814155817918
42 51 0.881035854244
42 52 0.728382124933
42 53 0.940375838714
42 54 0.780758062278
42 55 0.89248073519
42 56 0.879825849759
42 57 0.888969679826
42 58 0.841480578655
42 59 0.894337020034
42 60 0.866538433887
42 61 0.822163158145
43 44 0.808924257811
43 45 0.83526215589
43 46 0.821103103131
43 47 0.85521659304
43 48 0.877535817825
43 49 0.804730545972
43 50 0.811066593573
43 51 0.816967700794
43 52 0.762039758154
43 53 0.861757923961
43 54 0.775039371954
43 55 0.866174913245
43 56 0.85223849023
43 57 0.864804491584
43 58 0.795363455019
43 59 0.816348506682
43 60 0.821009976199
43 61 0.837521455971
44 45 0.912187358178
44 46 0.91471161775
44 47 0.859992599225
44 48 0.824512153775
44 49 0.969409591393
44 50 0.960769529259
44 51 0.811923552182
44 52 0.774437205613
44 53 0.857636816268
44 54 0.850908343075
44 55 0.94725145471
44 56 0.978178515107
44 57 0.963846909324
44 58 0.893091455372
44 59 0.802436796996
44 60 0.908909611287
44 61 0.88970513099
45 46 0.876871711907
45 47 0.828373745865
45 48 0.799415925542
45 49 0.918040113429
45 50 0.885125320718
45 51 0.766444123245
45 52 0.770803737882
45 53 0.841234654787
45 54 0.823708594736
45 55 0.908557739605
45 56 0.970911176299
45 57 0.909309154638
45 58 0.846964645871
45 59 0.801945565627
45 60 0.877772016024
45 61 0.914365370655
46 47 0.815444921571
46 48 0.819623067359
46 49 0.940983810873
46 50 1.19322288839
46 51 0.782792199246
46 52 0.76802368783
46 53 0.811783330019
46 54 0.829678569382
46 55 0.940506369261
46 56 0.938471575038
46 57 0.979872152622
46 58 0.962860020799
46 59 0.774184877258
46 60 0.866335330274
46 61 0.879015698309
47 48 1.00193812007
47 49 0.832791913451
47 50 0.83444756364
47 51 0.89416395183
47 52 0.734820371968
47 53 0.909883374695
47 54 0.785734626437
47 55 0.873648869908
47 56 0.879884533268
47 57 0.889352793254
47 58 0.799884946661
47 59 0.87595880041
47 60 0.847845919541
47 61 0.815706183335
48 49 0.812241134868
48 50 0.807033447482
48 51 0.887609231663
48 52 0.731039903334
48 53 0.902102289035
48 54 0.804687520648
48 55 0.856468139641
48 56 0.86933650259
48 57 0.85480366204
48 58 0.800729014757
48 59 0.897343434004
48 60 0.832947365074
48 61 0.802722629319
49 50 0.998530204959
49 51 0.792328723456
49 52 0.78137183488
49 53 0.851790078401
49 54 0.820074831767
49 55 0.994892879793
49 56 1.15143275553
49 57 1.00388663827
49 58 0.893579898987
49 59 0.793193308505
49 60 0.944121747073
49 61 0.950694743553
50 51 0.777840545758
50 52 0.777285401497
50 53 0.829841990889
50 54 0.827820498529
50 55 0.930632224195
50 56 0.974987566411
50 57 0.970206589843
50 58 0.961794754268
50 59 0.756314547666
50 60 0.919922746743
50 61 0.922045443424
51 52 0.725773573604
51 53 0.897637172874
51 54 0.745756957611
51 55 0.822975331639
51 56 0.816874191362
51 57 0.813329546768
51 58 0.797024279368
51 59 0.844584300343
51 60 0.847567832009
51 61 0.771665782713
52 53 0.810043466464
52 54 0.744939714395
52 55 0.793688717693
52 56 0.772938189787
52 57 0.799316825343
52 58 0.76139826323
52 59 0.730450215484
52 60 0.770252954235
52 61 0.798300898838
53 54 0.802606918498
53 55 0.904391891959
53 56 0.882607433072
53 57 0.903686134302
53 58 0.826329807085
53 59 0.858633886672
53 60 0.863555089434
53 61 0.851235372104
54 55 0.835561829962
54 56 0.843400385146
54 57 0.832507278141
54 58 0.780207074212
54 59 0.738256608356
54 60 0.795928034717
54 61 0.810248052483
55 56 1.03487249553
55 57 1.5234829643
55 58 0.888719020115
55 59 0.846200386472
55 60 0.968540729452
55 61 0.935391362277
56 57 1.06461421915
56 58 0.879606751379
56 59 0.833336339292
56 60 0.938436926248
56 61 0.967973207905
57 58 0.889273792664
57 59 0.841761105187
57 60 0.967115126652
57 61 0.957685110673
58 59 0.754244015084
58 60 0.864493262825
58 61 0.82697784531
59 60 0.824074253643
59 61 0.795187508412
60 61 0.86458923844
